Mon, 2022.09.05 8:00, 8:00, CHF, low, GDP q/q, 0.5%, 0.4%, 
Thu, 2013.03.21 10:45, 10:45, EUR, high, Spanish 10-y Bond Auction, 4.92|2.3, , 4.90|1.9
Thu, 2013.03.21 11:00, 11:00, JPY, high, BOJ Gov Kuroda Speaks, , , 
Thu, 2013.03.21 12:00, 12:00, GBP, medium, CBI Industrial Order Expectations, -14, -16, -15
Thu, 2013.03.21 13:30, 13:30, CAD, high, Core Retail Sales m/m, -1.0%, 0.4%, 0.5%
Thu, 2013.03.21 13:30, 13:30, CAD, medium, Retail Sales m/m, -2.3%, 0.6%, 1.0%
Thu, 2013.03.21 13:30, 13:30, USD, high, Unemployment Claims, 334K, 343K, 336K
Thu, 2013.03.21 14:00, 14:00, USD, medium, Flash Manufacturing PMI, 54.3, 55.1, 54.9
Thu, 2013.03.21 14:00, 14:00, USD, low, HPI m/m, 0.5%, 0.7%, 0.6%
Thu, 2013.03.21 15:00, 15:00, USD, high, Existing Home Sales, 4.94M, 5.02M, 4.98M
Thu, 2013.03.21 15:00, 15:00, USD, high, Philly Fed Manufacturing Index, -12.5, -1.6, 2.0
Thu, 2013.03.21 15:00, 15:00, USD, low, CB Leading Index m/m, 0.5%, 0.3%, 0.5%
Thu, 2013.03.21 15:30, 15:30, USD, low, Natural Gas Storage, -145B, -70B, -62B
Thu, 2013.03.21 16:00, 16:00, CHF, low, SNB Quarterly Bulletin, , , 
Thu, 2013.03.21 18:00, 18:00, CHF, medium, Gov Board Member Zurbrugg Speaks, , , 
Thu, 2013.03.21 21:00, 21:00, CAD, medium, Annual Budget Release, , , 
Thu, 2013.03.21 22:45, 22:45, NZD, low, Visitor Arrivals m/m, -2.2%, , 4.1%
Fri, 2013.03.22 0:00, 0:00, AUD, medium, CB Leading Index m/m, -0.1%, , 0.2%
Fri, 2013.03.22 2:45, 2:45, AUD, medium, RBA Assist Gov Edey Speaks, , , 
Fri, 2013.03.22 10:00, 10:00, EUR, high, German ifo Business Climate, 107.4, 107.8, 106.7
Fri, 2013.03.22 15:00, 15:00, EUR, low, Belgian NBB Business Climate, -11.0, -10.3, -15.0
Mon, 2013.03.25 10:30, 10:30, GBP, medium, High Street Lending, 32.0K, 33.6K, 30.5K
Mon, 2013.03.25 16:45, 16:45, CHF, medium, Gov Board Member Danthine Speaks, , , 
Tue, 2013.03.26 5:15, 5:15, USD, low, FOMC Member Dudley Speaks, , , 
Mon, 2013.03.25 18:15, 18:15, USD, high, Fed Chairman Bernanke Speaks, , , 
Mon, 2013.03.25 22:45, 22:45, NZD, medium, Trade Balance, -287M, 2M, 414M
Tue, 2013.03.26 0:50, 0:50, JPY, low, SPPI y/y, -0.2%, 0.0%, 0.1%
Tue, 2013.03.26 1:00, 1:00, JPY, high, BOJ Gov Kuroda Speaks, , , 
Tue, 2013.03.26 17:45, 17:45, AUD, high, RBA Gov Stevens Speaks, , , 
Tue, 2013.03.26 11:00, 11:00, GBP, low, Chancellor Osborne Speaks, , , 
Tue, 2013.03.26 12:00, 12:00, GBP, medium, CBI Realized Sales, 8, 12, 0
Tue, 2013.03.26 13:30, 13:30, USD, high, Core Durable Goods Orders m/m, 2.3%, 0.7%, -0.5%
Tue, 2013.03.26 13:30, 13:30, USD, medium, Durable Goods Orders m/m, -4.9%, 3.9%, 5.7%
Tue, 2013.03.26 14:00, 14:00, USD, medium, S&P/CS Composite-20 HPI y/y, 6.8%, 7.9%, 8.1%
Tue, 2013.03.26 14:59, 14:59, USD, low, Richmond Manufacturing Index, 6, 8, 3
Tue, 2013.03.26 15:00, 15:00, USD, high, CB Consumer Confidence, 68.0, 67.9, 59.7
Tue, 2013.03.26 15:00, 15:00, USD, high, New Home Sales, 431K, 426K, 411K
Wed, 2013.03.27 5:45, 5:45, CAD, low, Gov Council Member Cote Speaks, , , 
Wed, 2013.03.27 1:00, 1:00, NZD, high, ANZ Business Confidence, 39.4, , 34.6
Wed, 2013.03.27 1:30, 1:30, AUD, medium, RBA Financial Stability Review, , , 
Wed, 2013.03.27 8:00, 8:00, CHF, low, UBS Consumption Indicator, 1.15, , 1.26
Wed, 2013.03.27 8:00, 8:00, EUR, medium, German GfK Consumer Climate, 5.9, 5.9, 5.9
Wed, 2013.03.27 8:00, 8:00, EUR, low, German Import Prices m/m, 0.1%, 0.2%, 0.3%
Wed, 2013.03.27 9:00, 9:00, CHF, medium, KOF Economic Barometer, 1.04, 1.07, 0.99
Wed, 2013.03.27 9:00, 9:00, EUR, low, Spanish Flash CPI y/y, 2.8%, 2.7%, 2.4%
Wed, 2013.03.27 10:30, 10:30, GBP, high, Current Account, -15.1B, -12.8B, -14.0B
Wed, 2013.03.27 10:30, 10:30, GBP, medium, Final GDP q/q, -0.3%, -0.3%, -0.3%
Wed, 2013.03.27 10:30, 10:30, GBP, low, FPC Statement, , , 
Wed, 2013.03.27 10:30, 10:30, GBP, low, Revised Business Investment q/q, -1.2%, -1.2%, -0.8%
Wed, 2013.03.27 11:00, 11:00, EUR, low, Italian Retail Sales m/m, -0.1%, 0.4%, -0.5%
Wed, 2013.03.27 11:13, 11:13, EUR, high, Italian 10-y Bond Auction, 4.83|1.7, , 4.66|1.3
Wed, 2013.03.27 13:30, 13:30, CAD, high, Core CPI m/m, 0.1%, 0.3%, 0.8%
Wed, 2013.03.27 13:30, 13:30, CAD, medium, CPI m/m, 0.1%, 0.6%, 1.2%
Wed, 2013.03.27 15:00, 15:00, USD, high, Pending Home Sales m/m, 3.8%, -0.3%, -0.4%
Wed, 2013.03.27 15:30, 15:30, USD, medium, Crude Oil Inventories, -1.3M, 1.5M, 3.3M
Wed, 2013.03.27 16:00, 16:00, USD, medium, FOMC Member Evans Speaks, , , 
Wed, 2013.03.27 16:30, 16:30, USD, medium, FOMC Member Rosengren Speaks, , , 
Wed, 2013.03.27 22:45, 22:45, NZD, medium, Building Consents m/m, -0.2%, , 1.9%
Thu, 2013.03.28 0:30, 0:30, AUD, low, MI Inflation Gauge m/m, 0.0%, , 0.2%
Thu, 2013.03.28 0:50, 0:50, JPY, medium, Retail Sales y/y, -1.1%, 0.9%, -2.3%
Thu, 2013.03.28 1:01, 1:01, GBP, low, GfK Consumer Confidence, -26, -27, -26
Thu, 2013.03.28 1:30, 1:30, AUD, medium, Private Sector Credit m/m, 0.2%, 0.3%, 0.2%
Thu, 2013.03.28 8:00, 8:00, EUR, medium, German Retail Sales m/m, 3.0%, -0.5%, 0.4%
Thu, 2013.03.28 8:00, 8:00, GBP, medium, Nationwide HPI m/m, 0.2%, 0.2%, 0.0%
Thu, 2013.03.28 9:55, 9:55, EUR, medium, German Unemployment Change, 0K, -2K, 13K
Thu, 2013.03.28 10:00, 10:00, EUR, medium, M3 Money Supply y/y, 3.5%, 3.2%, 3.1%
Thu, 2013.03.28 10:00, 10:00, EUR, low, Private Loans y/y, -0.9%, -0.7%, -0.9%
Thu, 2013.03.28 10:10, 10:10, EUR, low, Retail PMI, 44.5, , 43.7
Thu, 2013.03.28 10:30, 10:30, GBP, low, Index of Services 3m/3m, 0.0%, -0.2%, -0.2%
Thu, 2013.03.28 13:30, 13:30, CAD, high, GDP m/m, -0.2%, 0.1%, 0.2%
Thu, 2013.03.28 13:30, 13:30, CAD, medium, RMPI m/m, 3.8%, 1.9%, 2.2%
Thu, 2013.03.28 13:30, 13:30, CAD, low, IPPI m/m, 0.1%, 0.6%, 1.4%
Thu, 2013.03.28 13:30, 13:30, USD, high, Unemployment Claims, 341K, 340K, 357K
Thu, 2013.03.28 13:30, 13:30, USD, medium, Final GDP q/q, 0.1%, 0.5%, 0.4%
Thu, 2013.03.28 13:30, 13:30, USD, low, Final GDP Price Index q/q, 0.9%, 0.9%, 1.0%
Thu, 2013.03.28 14:45, 14:45, USD, medium, Chicago PMI, 56.8, 56.5, 52.4
Thu, 2013.03.28 15:30, 15:30, USD, low, Natural Gas Storage, -62B, -85B, -95B
Thu, 2013.03.28 5:00, 5:00, NZD, holiday, Bank Holiday, , , 
Thu, 2013.03.28 5:00, 5:00, AUD, holiday, Bank Holiday, , , 
Fri, 2013.03.29 0:15, 0:15, JPY, low, Final Manufacturing PMI, 48.5, , 50.4
Fri, 2013.03.29 0:30, 0:30, JPY, medium, Household Spending y/y, 2.4%, 0.4%, 0.8%
Fri, 2013.03.29 0:30, 0:30, JPY, medium, Tokyo Core CPI y/y, -0.6%, -0.6%, -0.5%
Fri, 2013.03.29 0:30, 0:30, JPY, low, National Core CPI y/y, -0.2%, -0.4%, -0.3%
Fri, 2013.03.29 0:30, 0:30, JPY, low, Unemployment Rate, 4.2%, 4.2%, 4.3%
Fri, 2013.03.29 0:50, 0:50, JPY, medium, Prelim Industrial Production m/m, 0.3%, 2.6%, -0.1%
Fri, 2013.03.29 6:00, 6:00, JPY, low, Housing Starts y/y, 5.0%, -1.0%, 3.0%
Fri, 2013.03.29 5:00, 5:00, CHF, holiday, Bank Holiday, , , 
Fri, 2013.03.29 5:00, 5:00, EUR, holiday, German Bank Holiday, , , 
Fri, 2013.03.29 8:45, 8:45, EUR, medium, French Consumer Spending m/m, -0.9%, 0.3%, -0.2%
Fri, 2013.03.29 5:00, 5:00, GBP, holiday, Bank Holiday, , , 
Fri, 2013.03.29 11:00, 11:00, EUR, low, Italian Prelim CPI m/m, 0.1%, 0.3%, 0.3%
Fri, 2013.03.29 5:00, 5:00, CAD, holiday, Bank Holiday, , , 
Fri, 2013.03.29 13:30, 13:30, USD, medium, Core PCE Price Index m/m, 0.2%, 0.1%, 0.1%
Fri, 2013.03.29 13:30, 13:30, USD, medium, Personal Spending m/m, 0.4%, 0.6%, 0.7%
Fri, 2013.03.29 13:30, 13:30, USD, low, Personal Income m/m, -3.7%, 1.0%, 1.1%
Fri, 2013.03.29 14:55, 14:55, USD, medium, Revised UoM Consumer Sentiment, 71.8, 73.2, 78.6
Fri, 2013.03.29 14:55, 14:55, USD, low, Revised UoM Inflation Expectations, 3.3%, , 3.2%
Mon, 2013.04.01 5:00, 5:00, CHF, holiday, Bank Holiday, , , 
Mon, 2013.04.01 5:00, 5:00, EUR, holiday, German Bank Holiday, , , 
Mon, 2013.04.01 5:00, 5:00, EUR, holiday, French Bank Holiday, , , 
Mon, 2013.04.01 5:00, 5:00, EUR, holiday, Italian Bank Holiday, , , 
Mon, 2013.04.01 5:00, 5:00, GBP, holiday, Bank Holiday, , , 
Mon, 2013.04.01 14:00, 14:00, USD, low, Final Manufacturing PMI, 54.9, 55.0, 54.6
Mon, 2013.04.01 15:00, 15:00, USD, high, ISM Manufacturing PMI, 54.2, 54.2, 51.3
Mon, 2013.04.01 15:00, 15:00, USD, low, Construction Spending m/m, -2.1%, 1.1%, 1.2%
Mon, 2013.04.01 15:00, 15:00, USD, low, ISM Manufacturing Prices, 61.5, 60.1, 54.5
Mon, 2013.04.01 23:30, 23:30, AUD, low, AIG Manufacturing Index, 45.6, , 44.4
Tue, 2013.04.02 0:50, 0:50, JPY, low, Monetary Base y/y, 15.0%, 16.3%, 19.8%
Tue, 2013.04.02 1:00, 1:00, NZD, low, ANZ Commodity Prices m/m, 1.1%, , 7.4%
Tue, 2013.04.02 2:30, 2:30, JPY, medium, Average Cash Earnings y/y, 0.1%, -0.1%, -0.7%
Tue, 2013.04.02 4:30, 4:30, AUD, high, Cash Rate, 3.00%, 3.00%, 3.00%
Tue, 2013.04.02 4:30, 4:30, AUD, high, RBA Rate Statement, , , 
Tue, 2013.04.02 4:45, 4:45, JPY, low, 10-y Bond Auction, 0.64|2.8, , 0.55|3.2
Tue, 2013.04.02 6:30, 6:30, AUD, low, Commodity Prices y/y, -6.5%, , -7.5%
Tue, 2013.04.02 5:00, 5:00, EUR, medium, German Prelim CPI m/m, 0.6%, 0.4%, 0.5%
Tue, 2013.04.02 8:00, 8:00, EUR, medium, Spanish Unemployment Change, 59.4K, 30.2K, -5.0K
Tue, 2013.04.02 8:15, 8:15, EUR, medium, Spanish Manufacturing PMI, 46.8, 46.2, 44.2
Tue, 2013.04.02 8:30, 8:30, CHF, medium, Manufacturing PMI, 50.8, 50.5, 48.3
Tue, 2013.04.02 8:45, 8:45, EUR, high, Italian Manufacturing PMI, 45.8, 45.4, 44.5
Tue, 2013.04.02 8:50, 8:50, EUR, low, French Final Manufacturing PMI, 43.9, 43.9, 44.0
Tue, 2013.04.02 8:55, 8:55, EUR, low, German Final Manufacturing PMI, 48.9, 48.9, 49.0
Tue, 2013.04.02 9:00, 9:00, EUR, low, Final Manufacturing PMI, 46.6, 46.6, 46.8
Tue, 2013.04.02 9:00, 9:00, EUR, low, Italian Monthly Unemployment Rate, 11.7%, 11.8%, 11.6%
Tue, 2013.04.02 9:30, 9:30, GBP, high, Final Manufacturing PMI, 47.9, 48.9, 48.3
Tue, 2013.04.02 9:30, 9:30, GBP, medium, Net Lending to Individuals m/m, 0.8B, 0.9B, 1.5B
Tue, 2013.04.02 9:30, 9:30, GBP, low, M4 Money Supply m/m, 0.9%, 1.1%, -0.5%
Tue, 2013.04.02 9:30, 9:30, GBP, low, Mortgage Approvals, 54K, 54K, 52K
Tue, 2013.04.02 10:00, 10:00, EUR, medium, Unemployment Rate, 12.0%, 12.0%, 12.0%
Tue, 2013.04.02 14:30, 14:30, CAD, low, Manufacturing PMI, 51.7, , 49.3
Tue, 2013.04.02 14:30, 14:30, NZD, low, GDT Price Index, 14.7%, , 11.2%
Tue, 2013.04.02 15:00, 15:00, USD, medium, Factory Orders m/m, -1.0%, 3.1%, 3.0%
Tue, 2013.04.02 15:00, 15:00, USD, low, IBD/TIPP Economic Optimism, 42.2, 46.1, 46.2
Tue, 2013.04.02 5:00, 5:00, USD, low, Total Vehicle Sales, 15.4M, 15.3M, 15.3M
Wed, 2013.04.03 5:20, 5:20, CAD, medium, Gov Council Member Murray Speaks, , , 
Wed, 2013.04.03 0:01, 0:01, GBP, low, BRC Shop Price Index y/y, 1.1%, , 1.4%
Wed, 2013.04.03 0:30, 0:30, USD, medium, FOMC Member Evans Speaks, , , 
Wed, 2013.04.03 1:00, 1:00, AUD, medium, HIA New Home Sales m/m, 4.2%, , -5.3%
Wed, 2013.04.03 1:30, 1:30, AUD, high, Trade Balance, -1.22B, -1.00B, -0.18B
Wed, 2013.04.03 1:59, 1:59, CNY, low, Non-Manufacturing PMI, 54.5, , 55.6
Wed, 2013.04.03 2:45, 2:45, CNY, low, Caixin Services PMI, 52.1, , 54.3
Wed, 2013.04.03 9:30, 9:30, GBP, high, Construction PMI, 46.8, 47.7, 47.2
Wed, 2013.04.03 9:30, 9:30, GBP, medium, BOE Credit Conditions Survey, , , 
Wed, 2013.04.03 9:32, 9:32, GBP, low, Housing Equity Withdrawal q/q, -7.9B, -7.4B, -8.6B
Wed, 2013.04.03 10:00, 10:00, EUR, medium, CPI Flash Estimate y/y, 1.8%, 1.6%, 1.7%
Wed, 2013.04.03 13:15, 13:15, USD, high, ADP Non-Farm Employment Change, 237K, 203K, 158K
Wed, 2013.04.03 15:00, 15:00, USD, high, ISM Services PMI, 56.0, 55.9, 54.4
Wed, 2013.04.03 15:30, 15:30, USD, medium, Crude Oil Inventories, 3.3M, 1.8M, 2.7M
Wed, 2013.04.03 22:00, 22:00, USD, medium, FOMC Member Bullard Speaks, , , 
Wed, 2013.04.03 23:30, 23:30, AUD, low, AIG Services Index, 48.5, , 49.6
Wed, 2013.04.03 5:00, 5:00, CNY, holiday, Bank Holiday, , , 
Thu, 2013.04.04 1:30, 1:30, AUD, high, Building Approvals m/m, -2.0%, 2.4%, 3.1%
Thu, 2013.04.04 1:30, 1:30, AUD, high, Retail Sales m/m, 1.2%, 0.3%, 1.3%
Thu, 2013.04.04 17:40, 17:40, JPY, high, Monetary Policy Statement, , , 
Thu, 2013.04.04 17:40, 17:40, JPY, high, Overnight Call Rate, <0.10%, <0.10%, <0.10%
Thu, 2013.04.04 8:15, 8:15, EUR, medium, Spanish Services PMI, 44.7, 44.3, 45.3
Thu, 2013.04.04 8:34, 8:34, JPY, high, BOJ Press Conference, , , 
Thu, 2013.04.04 8:45, 8:45, EUR, medium, Italian Services PMI, 43.6, 43.4, 45.5
Thu, 2013.04.04 8:50, 8:50, EUR, low, French Final Services PMI, 41.9, 41.9, 41.3
Thu, 2013.04.04 8:55, 8:55, EUR, low, German Final Services PMI, 51.6, 51.6, 50.9
Thu, 2013.04.04 9:00, 9:00, EUR, low, Final Services PMI, 46.5, 46.5, 46.4
Thu, 2013.04.04 9:30, 9:30, GBP, high, Final Services PMI, 51.8, 51.4, 52.4
Thu, 2013.04.04 9:45, 9:45, EUR, medium, Spanish 10-y Bond Auction, 4.90|1.9, , 4.48|2.1
Thu, 2013.04.04 10:00, 10:00, EUR, low, PPI m/m, 0.4%, 0.2%, 0.2%
Thu, 2013.04.04 10:02, 10:02, EUR, medium, French 10-y Bond Auction, 2.10|2.2, , 1.94|3.1
Thu, 2013.04.04 12:00, 12:00, GBP, high, Asset Purchase Facility, 375B, 375B, 375B
Thu, 2013.04.04 12:00, 12:00, GBP, high, Official Bank Rate, 0.50%, 0.50%, 0.50%
Thu, 2013.04.04 12:30, 12:30, USD, low, Challenger Job Cuts y/y, 7.0%, , 30.0%
Thu, 2013.04.04 12:45, 12:45, EUR, high, Main Refinancing Rate, 0.75%, 0.75%, 0.75%
Thu, 2013.04.04 13:30, 13:30, EUR, high, ECB Press Conference, , , 
Thu, 2013.04.04 13:30, 13:30, USD, high, Unemployment Claims, 357K, 352K, 385K
Thu, 2013.04.04 13:45, 13:45, USD, medium, FOMC Member Evans Speaks, , , 
Thu, 2013.04.04 15:30, 15:30, USD, high, Fed Chairman Bernanke Speaks, , , 
Thu, 2013.04.04 15:30, 15:30, USD, low, Natural Gas Storage, -95B, -89B, -94B
Fri, 2013.04.05 5:30, 5:30, USD, medium, FOMC Member George Speaks, , , 
Thu, 2013.04.04 22:00, 22:00, USD, medium, FOMC Member Yellen Speaks, , , 
Thu, 2013.04.04 5:00, 5:00, CNY, holiday, Bank Holiday, , , 
Fri, 2013.04.05 2:00, 2:00, JPY, high, BOJ Gov Kuroda Speaks, , , 
Fri, 2013.04.05 6:00, 6:00, JPY, low, BOJ Monthly Report, , , 
Fri, 2013.04.05 6:00, 6:00, JPY, low, Leading Indicators, 95.0%, 97.2%, 97.5%
Fri, 2013.04.05 8:00, 8:00, CHF, high, Foreign Currency Reserves, 430B, , 438B
Fri, 2013.04.05 8:00, 8:00, GBP, medium, Halifax HPI m/m, 0.5%, 0.2%, 0.2%
Fri, 2013.04.05 9:00, 9:00, GBP, medium, MPC Member Dale Speaks, , , 
Fri, 2013.04.05 9:30, 9:30, GBP, low, FPC Meeting Minutes, , , 
Fri, 2013.04.05 10:00, 10:00, EUR, medium, Retail Sales m/m, 0.9%, -0.3%, -0.3%
Fri, 2013.04.05 10:00, 10:00, EUR, low, Final GDP q/q, -0.6%, -0.6%, -0.6%
Fri, 2013.04.05 11:00, 11:00, EUR, medium, German Factory Orders m/m, -1.6%, 1.2%, 2.3%
Fri, 2013.04.05 13:30, 13:30, CAD, high, Employment Change, 50.7K, 6.8K, -54.5K
Fri, 2013.04.05 13:30, 13:30, CAD, high, Trade Balance, -0.8B, 0.2B, -1.0B
Fri, 2013.04.05 13:30, 13:30, CAD, high, Unemployment Rate, 7.0%, 7.1%, 7.2%
Fri, 2013.04.05 13:30, 13:30, USD, high, Non-Farm Employment Change, 268K, 198K, 88K
Fri, 2013.04.05 13:30, 13:30, USD, high, Trade Balance, -44.5B, -44.8B, -43.0B
Fri, 2013.04.05 13:30, 13:30, USD, high, Unemployment Rate, 7.7%, 7.7%, 7.6%
Fri, 2013.04.05 13:30, 13:30, USD, medium, Average Hourly Earnings m/m, 0.1%, 0.2%, 0.0%
Fri, 2013.04.05 15:00, 15:00, CAD, high, Ivey PMI, 51.1, 52.4, 61.6
Fri, 2013.04.05 20:00, 20:00, USD, low, Consumer Credit m/m, 12.7B, 15.5B, 18.1B
Mon, 2013.04.08 6:00, 6:00, JPY, low, Economy Watchers Sentiment, 53.2, 56.3, 57.3
Mon, 2013.04.08 9:30, 9:30, EUR, low, Sentix Investor Confidence, -10.6, -12.6, -17.3
Mon, 2013.04.08 11:00, 11:00, EUR, medium, German Industrial Production m/m, -0.6%, 0.4%, 0.5%
Mon, 2013.04.08 15:30, 15:30, CAD, medium, BOC Business Outlook Survey, , , 
Mon, 2013.04.08 23:00, 23:00, NZD, high, NZIER Business Confidence, 20, , 23
Tue, 2013.04.09 0:00, 0:00, GBP, medium, BRC Retail Sales Monitor y/y, 2.7%, , 1.9%
Tue, 2013.04.09 0:01, 0:01, GBP, low, RICS House Price Balance, -7%, -5%, -1%
Tue, 2013.04.09 0:15, 0:15, USD, high, Fed Chairman Bernanke Speaks, , , 
Tue, 2013.04.09 0:50, 0:50, JPY, medium, Monetary Policy Meeting Minutes, , , 
Tue, 2013.04.09 2:30, 2:30, AUD, medium, NAB Business Confidence, 1, , 2
Tue, 2013.04.09 2:41, 2:41, CNY, high, CPI y/y, 3.2%, 2.5%, 2.1%
Tue, 2013.04.09 2:41, 2:41, CNY, medium, PPI y/y, -1.6%, -1.8%, -1.9%
Tue, 2013.04.09 6:45, 6:45, CHF, low, Unemployment Rate, 3.1%, 3.1%, 3.1%
Tue, 2013.04.09 7:00, 7:00, EUR, low, German Trade Balance, 15.6B, 16.2B, 17.1B
Tue, 2013.04.09 7:00, 7:00, JPY, low, Prelim Machine Tool Orders y/y, -21.5%, , -21.6%
Tue, 2013.04.09 7:45, 7:45, EUR, low, French Gov Budget Balance, -12.8B, , -27.1B
Tue, 2013.04.09 7:45, 7:45, EUR, low, French Trade Balance, -5.7B, -5.3B, -6.0B
Tue, 2013.04.09 8:15, 8:15, CHF, high, CPI m/m, 0.3%, 0.3%, 0.2%
Tue, 2013.04.09 8:15, 8:15, CHF, medium, Retail Sales y/y, 2.0%, 2.9%, 2.4%
Tue, 2013.04.09 9:30, 9:30, GBP, high, Manufacturing Production m/m, -1.9%, 0.4%, 0.8%
Tue, 2013.04.09 9:30, 9:30, GBP, medium, Goods Trade Balance, -8.2B, -8.7B, -9.4B
Tue, 2013.04.09 9:30, 9:30, GBP, low, Industrial Production m/m, -1.3%, 0.4%, 1.0%
Tue, 2013.04.09 10:35, 10:35, GBP, low, 10-y Bond Auction, 2.15|2.3, , 1.73|1.7
Tue, 2013.04.09 12:30, 12:30, USD, low, NFIB Small Business Index, 90.8, 92.3, 89.5
Tue, 2013.04.09 13:13, 13:13, CAD, low, Housing Starts, 178K, 176K, 184K
Tue, 2013.04.09 13:30, 13:30, CAD, high, Building Permits m/m, 1.8%, 3.7%, 1.7%
Tue, 2013.04.09 15:00, 15:00, GBP, medium, NIESR GDP Estimate, 0.1%, , 0.1%
Tue, 2013.04.09 15:00, 15:00, USD, medium, JOLTS Job Openings, 3.61M, 3.74M, 3.93M
Tue, 2013.04.09 15:00, 15:00, USD, low, Final Wholesale Inventories m/m, 0.8%, 0.5%, -0.3%
Wed, 2013.04.10 0:50, 0:50, JPY, low, Bank Lending y/y, 1.5%, , 1.6%
Wed, 2013.04.10 1:30, 1:30, AUD, medium, Westpac Consumer Sentiment, 2.0%, , -5.1%
Wed, 2013.04.10 3:00, 3:00, CNY, high, USD-Denominated Trade Balance, 15.3B, 15.2B, -0.9B
Wed, 2013.04.10 7:45, 7:45, EUR, medium, French Industrial Production m/m, -0.8%, 0.6%, 0.7%
Wed, 2013.04.10 9:00, 9:00, EUR, low, Italian Industrial Production m/m, 1.0%, -0.4%, -0.8%
Wed, 2013.04.10 14:00, 14:00, USD, high, FOMC Meeting Minutes, , , 
Wed, 2013.04.10 15:30, 15:30, USD, medium, Crude Oil Inventories, 2.7M, 1.6M, 0.3M
Wed, 2013.04.10 18:00, 18:00, USD, medium, 10-y Bond Auction, 2.03|3.2, , 1.80|2.8
Wed, 2013.04.10 20:50, 20:50, USD, medium, Federal Budget Balance, -203.5B, -110.3B, -106.5B
Wed, 2013.04.10 23:34, 23:34, NZD, medium, BusinessNZ Manufacturing Index, 56.0, , 53.4
Thu, 2013.04.11 0:50, 0:50, JPY, medium, Core Machinery Orders m/m, -13.1%, 6.9%, 7.5%
Thu, 2013.04.11 0:50, 0:50, JPY, low, M2 Money Stock y/y, 2.9%, 2.9%, 3.0%
Thu, 2013.04.11 0:50, 0:50, JPY, low, PPI y/y, -0.1%, -0.4%, -0.5%
Thu, 2013.04.11 2:00, 2:00, AUD, medium, MI Inflation Expectations, 2.3%, , 2.2%
Thu, 2013.04.11 2:01, 2:01, CNY, medium, New Loans, 620B, 890B, 1060B
Thu, 2013.04.11 2:01, 2:01, CNY, low, M2 Money Supply y/y, 15.2%, 14.8%, 15.7%
Thu, 2013.04.11 2:30, 2:30, AUD, high, Employment Change, 74.0K, -6.7K, -36.1K
Thu, 2013.04.11 2:30, 2:30, AUD, high, Unemployment Rate, 5.4%, 5.4%, 5.6%
Thu, 2013.04.11 3:30, 3:30, NZD, medium, REINZ HPI m/m, 1.6%, , 2.4%
Thu, 2013.04.11 4:45, 4:45, JPY, low, 30-y Bond Auction, 1.82|3.3, , 1.49|3.6
Thu, 2013.04.11 7:00, 7:00, EUR, low, German Final CPI m/m, 0.5%, 0.5%, 0.5%
Thu, 2013.04.11 7:45, 7:45, EUR, low, French Final CPI m/m, 0.3%, 0.7%, 0.8%
Thu, 2013.04.11 9:00, 9:00, EUR, medium, ECB Monthly Bulletin, , , 
Thu, 2013.04.11 13:30, 13:30, CAD, medium, NHPI m/m, 0.1%, 0.1%, 0.2%
Thu, 2013.04.11 13:30, 13:30, USD, high, Unemployment Claims, 388K, 362K, 346K
Thu, 2013.04.11 13:30, 13:30, USD, medium, FOMC Member Bullard Speaks, , , 
Thu, 2013.04.11 13:30, 13:30, USD, medium, Import Prices m/m, 0.6%, -0.4%, -0.5%
Thu, 2013.04.11 14:00, 14:00, GBP, medium, MPC Member Tucker Speaks, , , 
Thu, 2013.04.11 15:00, 15:00, USD, medium, Treasury Sec Lew Speaks, , , 
Thu, 2013.04.11 15:30, 15:30, USD, low, Natural Gas Storage, -94B, -12B, -14B
Thu, 2013.04.11 18:00, 18:00, USD, low, 30-y Bond Auction, 3.25|2.4, , 3.00|2.5
Thu, 2013.04.11 19:30, 19:30, USD, medium, Treasury Sec Lew Speaks, , , 
Thu, 2013.04.11 23:45, 23:45, NZD, low, FPI m/m, -0.3%, , -1.3%
Fri, 2013.04.12 0:50, 0:50, JPY, medium, Tertiary Industry Activity m/m, -1.5%, 0.8%, 1.1%
Fri, 2013.04.12 4:10, 4:10, JPY, high, BOJ Gov Kuroda Speaks, , , 
Fri, 2013.04.12 7:00, 7:00, EUR, low, German WPI m/m, 0.1%, 0.3%, -0.2%
Fri, 2013.04.12 10:00, 10:00, EUR, medium, Industrial Production m/m, -0.6%, 0.3%, 0.4%
Fri, 2013.04.12 10:00, 10:00, GBP, low, CB Leading Index m/m, 0.2%, , 0.4%
Fri, 2013.04.12 5:00, 5:00, EUR, medium, ECOFIN Meetings, , , 
Fri, 2013.04.12 5:00, 5:00, EUR, medium, Eurogroup Meetings, , , 
Fri, 2013.04.12 13:30, 13:30, USD, high, Core Retail Sales m/m, 1.0%, -0.1%, -0.4%
Fri, 2013.04.12 13:30, 13:30, USD, high, PPI m/m, 0.7%, -0.2%, -0.6%
Fri, 2013.04.12 13:30, 13:30, USD, high, Retail Sales m/m, 1.0%, 0.0%, -0.4%
Fri, 2013.04.12 13:30, 13:30, USD, medium, Core PPI m/m, 0.2%, 0.2%, 0.2%
Fri, 2013.04.12 13:45, 13:45, USD, medium, FOMC Member Rosengren Speaks, , , 
Fri, 2013.04.12 14:55, 14:55, USD, high, Prelim UoM Consumer Sentiment, 78.6, 79.1, 72.3
